Volume (%),RD.1.2.246.352.71.7.787609392710.2951235.20220421111147.dcm_original,RTDose_modified.dcm_original
14.630835646006785,62.36920333333333,59.47404399999999
14.730835646006785,62.363969999999995,59.467558000000004
14.830835646006785,62.35933714285714,59.46219428571429
14.930835646006784,62.353965,59.45756142857143
15.030835646006784,62.34016666666667,59.44775
15.130835646006785,62.3232675,59.42935666666666
15.230835646006785,62.31516,59.420159999999996
15.330835646006785,62.304642,59.4120525
15.430835646006784,62.298156,59.40359333333333
15.530835646006784,62.28945,59.39367
15.630835646006785,62.281184,59.387184000000005
15.730835646006785,62.27462250000001,59.380698
15.830835646006785,62.266515,59.374212
15.930835646006784,62.259726,59.367726
16.030835646006786,62.2528,59.3528
16.130835646006787,62.243770000000005,59.34459
16.230835646006785,62.229085,59.334085
16.330835646006786,62.2209775,59.3259775
16.430835646006788,62.21358,59.32024666666667
16.530835646006786,62.208175,59.3147625
16.630835646006787,62.202324,59.306655
16.730835646006785,62.195838,59.2985475
16.830835646006786,62.17892,59.28225333333333
16.930835646006788,62.16811,59.27144333333334
17.030835646006786,62.1573,59.261725
17.130835646006787,62.1486175,59.2536175
17.230835646006785,62.13901333333334,59.24551
17.330835646006786,62.1299025,59.233515714285716
17.430835646006788,62.122863333333335,59.22888285714286
17.530835646006786,62.11745833333333,59.222375
17.630835646006787,62.11058,59.21205333333334
17.730835646006785,62.099945,59.206648333333334
17.830835646006786,62.090492,59.194365
17.930835646006788,62.0837575,59.1862575
18.030835646006786,62.07565,59.18043333333333
18.130835646006787,62.07002833333333,59.17502833333333
18.230835646006785,62.06462333333333,59.168548
18.330835646006786,62.059218333333334,59.162551666666666
18.430835646006788,62.05322,59.15714666666667
18.530835646006786,62.0451125,59.151089999999996
18.630835646006787,62.038604,59.14434
18.730835646006785,62.03019666666667,59.13353000000001
18.830835646006786,62.014022857142855,59.123632
18.930835646006788,62.009389999999996,59.117146
19.030835646006786,62.00475714285714,59.109575
19.130835646006787,62.000124285714286,59.10298142857143
19.23083564600679,61.995491428571434,59.09834857142857
19.330835646006786,61.9877525,59.093715714285715
19.430835646006788,61.981939999999994,59.089082857142856
19.530835646006786,61.977307142857136,59.08371666666667
19.630835646006787,61.96957333333333,59.07343
19.73083564600679,61.960322500000004,59.0653225
19.830835646006786,61.95128666666667,59.05462
19.930835646006788,61.94047666666667,59.044405
20.030835646006786,61.9318,59.039
20.130835646006787,61.925314,59.033595
20.23083564600679,61.91985666666667,59.02819
20.330835646006786,61.91458875,59.018355
20.430835646006788,61.910535,59.011784999999996
20.530835646006786,61.90648125,59.00773125
20.630835646006787,61.88480666666667,58.99442
20.73083564600679,61.87399666666666,58.9792475
20.830835646006786,61.86364,58.96985333333333
20.930835646006788,61.8555325,58.956064999999995
21.030835646006786,61.841566666666665,58.94894
21.130835646006787,61.8318175,58.938635
21.23083564600679,61.82242,58.923967999999995
21.330835646006786,61.811482,58.917482
21.430835646006788,61.804993333333336,58.910996
21.530835646006786,61.794183333333336,58.90255
21.630835646006787,61.78256,58.88670666666667
21.73083564600679,61.77153800000001,58.873172499999995
21.830835646006786,61.765052,58.865064999999994
21.930835646006788,61.75183285714286,58.8569575
22.030835646006786,61.7472,58.8509
22.130835646006787,61.741594,58.845495
22.23083564600679,61.735108,58.837635
22.330835646006786,61.7270275,58.829527500000005
22.430835646006788,61.71284,58.82022666666667
22.530835646006786,61.7008125,58.8033125
22.630835646006787,61.69194,58.795205
22.73083564600679,61.682678,58.784731666666666
22.830835646006786,61.676192,58.77932666666667
22.930835646006788,61.669706,58.773706000000004
23.030835646006786,61.663516666666666,58.76722
23.130835646006787,61.65811166666667,58.760734
23.23083564600679,61.65041333333333,58.754059999999996
23.330835646006786,61.63960333333333,58.7459525
23.430835646006788,61.632340000000006,58.740230000000004
23.530835646006786,61.62770714285715,58.734474999999996
23.630835646006787,61.613839999999996,58.71826
23.73083564600679,61.604015000000004,58.7085225
23.830835646006786,61.59861,58.70296222222222
23.930835646006788,61.593923,58.69935888888889
24.030835646006786,61.59068,58.69575555555556
24.130835646006787,61.587437,58.691338571428574
24.23083564600679,61.583388,58.686705714285715
24.330835646006786,61.576902000000004,58.681585
24.430835646006788,61.570416,58.676179999999995
24.530835646006786,61.562325,58.66655
24.630835646006787,61.551444000000004,58.658055
24.73083564600679,61.5449475,58.64826333333333
24.830835646006786,61.53684,58.639340000000004
24.930835646006788,61.52664333333334,58.631986000000005
25.030835646006786,61.518125000000005,58.6255
25.130835646006787,61.511013999999996,58.612517499999996
25.23083564600679,61.50421333333333,58.604528
25.330835646006786,61.4938025,58.598042
25.430835646006788,61.485695,58.58639
25.530835646006786,61.47511666666666,58.57907
25.630835646006787,61.46698,58.56896
25.73083564600679,61.447745,58.552745
25.830835646006786,61.438265,58.53935333333333
25.930835646006788,61.4226575,58.525315000000006
26.030835646006786,61.4144,58.5197
26.130835646006787,61.4039425,58.510769999999994
26.23083564600679,61.395835,58.499668
26.330835646006786,61.38197,58.490455000000004
26.430835646006788,61.372696,58.477826666666665
26.530835646006786,61.366209999999995,58.47100833333333
26.630835646006787,61.358405,58.465603333333334
26.73083564600679,61.345594999999996,58.44619
26.830835646006786,61.33376,58.43719
26.930835646006788,61.308164999999995,58.413165
27.030835646006786,61.298475,58.399633333333334
27.130835646006787,61.285734999999995,58.385735000000004
27.23083564600679,61.278808000000005,58.378808
27.330835646006786,61.268305000000005,58.368305
27.430835646006788,61.24972666666667,58.35639333333334
27.530835646006786,61.235875,58.3404375
27.630835646006787,61.22431999999999,58.32432
27.73083564600679,61.20063,58.307296666666666
27.830835646006786,61.18723,58.28982
27.930835646006788,61.17567666666666,58.2805075
28.030835646006786,61.1598,58.2646
28.130835646006787,61.143584999999995,58.24739
28.23083564600679,61.129913333333334,58.23658
28.330835646006786,61.120577499999996,58.223077499999995
28.430835646006788,61.104960000000005,58.214940000000006
28.530835646006786,61.09415,58.1943625
28.630835646006787,61.08002,58.186255
28.73083564600679,61.05759,58.166295
28.830835646006786,61.049032000000004,58.155053333333335
28.930835646006788,61.04091,58.1469325
29.030835646006786,61.02765,58.130300000000005
29.130835646006787,61.011435,58.11262333333333
29.23083564600679,60.99522,58.10022
29.330835646006786,60.9870025,58.090602
29.430835646006788,60.970348,58.082053333333334
29.530835646006786,60.951575,58.05815
29.630835646006787,60.920359999999995,58.02572000000001
29.73083564600679,60.90109666666667,58.004572499999995
29.830835646006786,60.891465,57.996465
29.930835646006788,60.87843,57.98614333333333
30.030835646006786,60.8605,57.965999999999994
30.130835646006787,60.844285000000006,57.9446425
30.23083564600679,60.828070000000004,57.936535
30.330835646006786,60.806855,57.90871
30.430835646006788,60.793256,57.893255999999994
30.530835646006786,60.78677,57.886770000000006
30.630835646006787,60.771420000000006,57.87142
30.73083564600679,60.73966333333333,57.84432666666667
30.830835646006786,60.71656,57.82578
30.930835646006788,60.69413,57.8018475
31.030835646006786,60.67335,57.7817
31.130835646006787,60.649269999999994,57.75309
31.23083564600679,60.63092,57.73684
31.330835646006786,60.61440999999999,57.714803333333336
31.430835646006788,60.60116333333333,57.704395999999996
31.530835646006786,60.59575833333333,57.69791
31.630835646006787,60.58570666666667,57.68904
31.73083564600679,60.564938,57.67469
31.830835646006786,60.558451999999996,57.66121
31.930835646006788,60.54994333333333,57.655805
32.030835646006786,60.5312,57.6374
32.13083564600679,60.51497,57.61496999999999
32.23083564600679,60.486693333333335,57.59751333333333
32.33083564600679,60.46174,57.573370000000004
32.430835646006784,60.43768,57.54304
32.530835646006786,60.421749999999996,57.5275625
32.63083564600679,60.404273333333336,57.50891
32.73083564600679,60.3938475,57.494078
32.83083564600679,60.385740000000006,57.487592
32.930835646006784,60.370264999999996,57.47850999999999
33.030835646006786,60.34905,57.454366666666665
33.13083564600679,60.32878,57.44067
33.23083564600679,60.30824,57.41162
33.33083564600679,60.285405,57.385810000000006
33.430835646006784,60.26919,57.37446
33.530835646006786,60.25698333333333,57.356899999999996
33.63083564600679,60.22088,57.33176
33.73083564600679,60.206089999999996,57.310545
33.83083564600679,60.183659999999996,57.283660000000005
33.930835646006784,60.16707666666667,57.25915333333333
34.030835646006786,60.1396,57.24293333333333
34.13083564600679,60.130342500000005,57.2328425
34.23083564600679,60.11947,57.224734999999995
34.33083564600679,60.09934,57.2166275
34.430835646006784,60.079080000000005,57.18316
34.530835646006786,60.04665,57.155825
34.63083564600679,60.01461,57.124219999999994
34.73083564600679,59.998395,57.10179
34.83083564600679,59.97718,57.07936
34.930835646006784,59.950965,57.055965
35.030835646006786,59.93483333333334,57.03816666666666
35.13083564600679,59.923534999999994,57.02735666666667
35.23083564600679,59.90366,57.011928
35.33083564600679,59.895552499999994,57.005441999999995
35.430835646006784,59.854945,56.964780000000005
35.530835646006786,59.8468375,56.947449999999996
35.63083564600679,59.82330666666667,56.92997333333333
35.73083564600679,59.80749,56.916244999999996
35.83083564600679,59.78835333333333,56.892514999999996
35.930835646006784,59.780526,56.88421
36.030835646006786,59.772600000000004,56.8738
36.13083564600679,59.759256666666666,56.865692499999994
36.23083564600679,59.73534,56.84017
36.33083564600679,59.71291,56.82291
36.430835646006784,59.69887,56.80274
36.530835646006786,59.67805,56.77805
36.63083564600679,59.64031,56.745619999999995
36.73083564600679,59.59319,56.69319
36.83083564600679,59.567879999999995,56.670759999999994
36.930835646006784,59.528330000000004,56.62833
37.030835646006786,59.47045,56.576800000000006
37.13083564600679,59.44449,56.554235
37.23083564600679,59.43302,56.538019999999996
37.33083564600679,59.408609999999996,56.50861
37.430835646006784,59.38618,56.48618
37.530835646006786,59.3590625,56.47125
37.63083564600679,59.34044,56.45132
37.73083564600679,59.322963333333334,56.4309725
37.83083564600679,59.31073,56.42073
37.930835646006784,59.29403,56.39403
38.030835646006786,59.2682,56.3682
38.13083564600679,59.242085,56.3435425
38.23083564600679,59.22891333333333,56.335435
38.33083564600679,59.20430999999999,56.31430999999999
38.43083564600679,59.187293333333336,56.288439999999994
38.530835646006786,59.16315,56.263149999999996
38.63083564600679,59.14702,56.25234
38.73083564600679,59.134863333333335,56.239795
38.83083564600679,59.12405333333333,56.22738666666666
38.93083564600679,59.10445999999999,56.20973
39.030835646006786,59.072433333333336,56.18115
39.13083564600679,59.059934999999996,56.16487
39.23083564600679,59.039959999999994,56.147479999999995
39.33083564600679,58.98500666666666,56.09001
39.43083564600679,58.963386666666665,56.078145
39.530835646006786,58.93515,56.065075
39.63083564600679,58.92424,56.05386
39.73083564600679,58.90557999999999,56.0413225
39.83083564600679,58.88595333333333,56.033215
39.93083564600679,58.83586,56.025107500000004
40.030835646006786,58.81766666666667,56.01433333333333
40.13083564600679,58.77057,56.0038925
40.23083564600679,58.746570000000006,55.995785000000005
40.33083564600679,58.735236666666665,55.985236666666665
40.43083564600679,58.71109333333333,55.944426666666665
40.530835646006786,58.69085,55.932925000000004
40.63083564600679,58.641709999999996,55.91947333333333
40.73083564600679,58.611484999999995,55.900495
40.83083564600679,58.58452,55.88214
40.93083564600679,58.573065,55.871129999999994
41.030835646006786,58.548700000000004,55.8487
41.13083564600679,58.47880999999999,55.76007999999999
41.23083564600679,58.42384,55.723839999999996
41.33083564600679,58.40141,55.69141
41.43083564600679,58.369659999999996,55.66299333333333
41.530835646006786,58.358850000000004,55.65218333333333
41.63083564600679,58.333239999999996,55.62412
41.73083564600679,58.30723,55.600563333333334
41.83083564600679,58.28117333333333,55.57926
41.93083564600679,58.256829999999994,55.55683
42.030835646006786,58.247350000000004,55.54735
42.13083564600679,58.233788,55.532394
42.23083564600679,58.220816,55.52590800000001
42.33083564600679,58.20903666666667,55.50903666666667
42.43083564600679,58.18467999999999,55.47467999999999
42.530835646006786,58.14408333333333,55.443625
42.63083564600679,58.13241000000001,55.423273333333334
42.73083564600679,58.116195,55.411195
42.83083564600679,58.09832,55.39496
42.93083564600679,58.05758999999999,55.36511999999999
43.030835646006786,58.02336666666667,55.312549999999995
43.13083564600679,58.00767,55.296335
43.23083564600679,57.95536,55.26524
43.33083564600679,57.913905,55.21281
43.43083564600679,57.89769,55.19269
43.530835646006786,57.86795,55.1703
43.63083564600679,57.84184,55.14868
43.73083564600679,57.824045,55.124044999999995
43.83083564600679,57.81261,55.10783
43.93083564600679,57.807204999999996,55.099646
44.030835646006786,57.7954,55.0904
44.13083564600679,57.774185,55.074185
44.23083564600679,57.75796999999999,55.05797
44.33083564600679,57.72850999999999,55.02202
44.43083564600679,57.70238666666667,54.99202666666667
44.530835646006786,57.679325,54.979324999999996
44.63083564600679,57.611219999999996,54.92366
44.73083564600679,57.570685,54.87879
44.83083564600679,57.53771999999999,54.83636
44.93083564600679,57.513929999999995,54.81285999999999
45.030835646006786,57.4745,54.768
45.13083564600679,57.437035,54.737035
45.23083564600679,57.41582,54.71582
45.33083564600679,57.4073025,54.704604999999994
45.43083564600679,57.393926666666665,54.69059333333333
45.530835646006786,57.37935,54.677175
45.63083564600679,57.345960000000005,54.64294666666667
45.73083564600679,57.329745,54.62816333333333
45.83083564600679,57.30353,54.61205999999999
45.93083564600679,57.27963,54.57963
46.030835646006786,57.2211,54.521100000000004
46.13083564600679,57.20151333333333,54.50476999999999
46.23083564600679,57.173669999999994,54.468669999999996
46.33083564600679,57.14991,54.449909999999996
46.43083564600679,57.12624,54.42624
46.530835646006786,57.0651,54.3751
46.63083564600679,57.032619999999994,54.328810000000004
46.73083564600679,57.01673,54.312594999999995
46.83083564600679,56.98776,54.27327999999999
46.93083564600679,56.93566,54.22565999999999
47.030835646006786,56.90895,54.20395
47.13083564600679,56.88820499999999,54.18047
47.23083564600679,56.83804,54.12411999999999
47.33083564600679,56.78621999999999,54.07561
47.43083564600679,56.75135999999999,54.04318
47.530835646006786,56.717875,54.007875
47.63083564600679,56.67832,53.974979999999995
47.73083564600679,56.645889999999994,53.945445
47.83083564600679,56.619229999999995,53.91346
47.93083564600679,56.588015,53.885686666666665
48.030835646006786,56.5718,53.8668
48.13083564600679,56.49968,53.79851
48.23083564600679,56.47436999999999,53.773740000000004
48.33083564600679,56.437619999999995,53.726549999999996
48.43083564600679,56.389626666666665,53.68296
48.530835646006786,56.370725,53.670725
48.63083564600679,56.32255,53.624019999999994
48.73083564600679,56.26606,53.55386333333333
48.83083564600679,56.247080000000004,53.54208
48.93083564600679,56.21673,53.51673
49.030835646006786,56.17965,53.47965
49.13083564600679,56.16187,53.45187
49.23083564600679,56.11944,53.419439999999994
49.33083564600679,56.09701,53.397009999999995
49.43083564600679,56.054579999999994,53.36415999999999
49.530835646006786,56.03738333333333,53.331787500000004
49.63083564600679,56.01444,53.30916
49.73083564600679,55.977289999999996,53.26729
49.83083564600679,55.94162,53.23993
49.93083564600679,55.902429999999995,53.20243
50.030835646006786,55.8775,53.177499999999995
50.13083564600679,55.83757,53.136285
50.23083564600679,55.82504666666667,53.12504666666667
50.33083564600679,55.798855,53.09757
50.43083564600679,55.786759999999994,53.08676
50.530835646006786,55.72785,53.027849999999994
50.63083564600679,55.710210000000004,53.00847333333333
50.73083564600679,55.663995,52.962990000000005
50.83083564600679,55.642779999999995,52.937780000000004
50.93083564600679,55.609695,52.90813
51.030835646006786,55.56605,52.86534999999999
51.13083564600679,55.5570675,52.85413500000001
51.23083564600679,55.54694666666667,52.837920000000004
51.33083564600679,55.515115,52.811704999999996
51.43083564600679,55.48199333333333,52.78199333333333
51.530835646006786,55.469274999999996,52.763549999999995
51.63083564600679,55.44112,52.73370666666666
51.73083564600679,55.42623,52.71869
51.83083564600679,55.39917333333334,52.68752
51.93083564600679,55.38127666666667,52.677207499999994
52.030835646006786,55.368199999999995,52.6616
52.13083564600679,55.33691,52.64294
52.23083564600679,55.26077,52.55808
52.33083564600679,55.234109999999994,52.52455500000001
52.43083564600679,55.20612,52.50168
52.530835646006786,55.179249999999996,52.47924999999999
52.63083564600679,55.14682,52.455909999999996
52.73083564600679,55.069694999999996,52.387865
52.83083564600679,55.02196,52.31848
52.93083564600679,55.002265,52.29953
53.030835646006786,54.983066666666666,52.27903333333334
53.13083564600679,54.954339999999995,52.244670000000006
53.23083564600679,54.90224,52.21224
53.33083564600679,54.879936666666666,52.187405
53.43083564600679,54.866189999999996,52.179476
53.530835646006786,54.844975,52.17165
53.63083564600679,54.83084,52.15417333333333
53.73083564600679,54.78518,52.142545
53.83083564600679,54.74633,52.12633
53.93083564600679,54.69546,52.095459999999996
54.030835646006786,54.6584,52.05426666666666
54.13083564600679,54.55574,52.035740000000004
54.23083564600679,54.48381999999999,51.973819999999996
54.33083564600679,54.455254999999994,51.93551
54.43083564600679,54.40924,51.89731999999999
54.530835646006786,54.34065,51.826299999999996
54.63083564600679,54.30661,51.79661
54.73083564600679,54.27579,51.765789999999996
54.83083564600679,54.253359999999994,51.74336
54.93083564600679,54.232965,51.722964999999995
55.030835646006786,54.18175,51.671749999999996
55.13083564600679,54.13821,51.61820999999999
55.23083564600679,54.04228,51.53227999999999
55.33083564600679,54.003105,51.4840525
55.43083564600679,53.986889999999995,51.475944999999996
55.530835646006786,53.97783749999999,51.4678375
55.63083564600679,53.952839999999995,51.44284
55.73083564600679,53.89149,51.38149
55.83083564600679,53.86906,51.35906
55.93083564600679,53.840815,51.335815
56.030835646006786,53.8046,51.3042
56.13083564600679,53.79059,51.280590000000004
56.23083564600679,53.777170000000005,51.26717
56.33083564600679,53.760954999999996,51.250955
56.43083564600679,53.73448,51.22447999999999
56.530835646006786,53.644016666666666,51.17008333333333
56.63083564600679,53.62962,51.11962
56.73083564600679,53.586095,51.078285
56.83083564600679,53.53476,51.02476000000001
56.93083564600679,53.50077666666667,50.99077666666667
57.030835646006786,53.479899999999994,50.969899999999996
57.13083564600679,53.43240999999999,50.91994
57.23083564600679,53.335119999999996,50.82508
57.33083564600679,53.308805,50.798805
57.43083564600679,53.280539999999995,50.78018
57.530835646006786,53.23775,50.72775
57.63083564600679,53.20531999999999,50.695319999999995
57.73083564600679,53.15289,50.65288999999999
57.83083564600679,53.110459999999996,50.60591999999999
57.93083564600679,53.061515,50.56035333333333
58.030835646006786,53.045300000000005,50.535599999999995
58.13083564600679,53.00317,50.493170000000006
58.23083564600679,52.96648,50.45648
58.33083564600679,52.936655,50.41831
58.43083564600679,52.85587999999999,50.351319999999994
58.530835646006786,52.82115,50.3073
58.63083564600679,52.76607,50.25306
58.73083564600679,52.69218,50.19859
58.83083564600679,52.597319999999996,50.08732
58.93083564600679,52.57373,50.06372999999999
59.030835646006786,52.5439,50.0276
59.13083564600679,52.51629,49.997580000000006
59.23083564600679,52.46644,49.95644
59.33083564600679,52.438514999999995,49.934009999999994
59.43083564600679,52.41272,49.90272
59.530835646006786,52.3833,49.876225000000005
59.63083564600679,52.33672,49.827580000000005
59.73083564600679,52.314526666666666,49.804763333333334
59.83083564600679,52.29029,49.79186
59.93083564600679,52.24943,49.73943
60.030835646006786,52.217000000000006,49.707
60.13083564600679,52.174139999999994,49.664139999999996
60.23083564600679,52.13214,49.63071
60.33083564600679,52.109903333333335,49.59990333333334
60.43083564600679,52.08242666666667,49.57728
60.530835646006786,52.06485,49.549925
60.63083564600679,52.03242,49.528710000000004
60.73083564600679,52.012495,49.502494999999996
60.83083564600679,51.99628,49.48628
60.93083564600679,51.945195,49.445195
61.030835646006786,51.917566666666666,49.410133333333334
61.13083564600679,51.86554,49.35554
61.23083564600679,51.83642,49.32784
61.33083564600679,51.821803333333335,49.30860666666666
61.43083564600679,51.80298,49.28698666666667
61.530835646006786,51.77055,49.260549999999995
61.63083564600679,51.73812,49.231559999999995
61.73083564600679,51.70569,49.196034999999995
61.83083564600679,51.66413,49.15413
61.93083564600679,51.632915000000004,49.122915
62.030835646006786,51.598400000000005,49.098400000000005
62.13083564600679,51.555969999999995,49.04597
62.23083564600679,51.510619999999996,49.00061999999999
62.33083564600679,51.468055,48.95722
62.43083564600679,51.42867999999999,48.92684
62.530835646006786,51.397499999999994,48.886250000000004
62.63083564600679,51.37323,48.863229999999994
62.73083564600679,51.338195,48.828195
62.83083564600679,51.31292,48.80291999999999
62.93083564600679,51.280765,48.770765000000004
63.030835646006786,51.25364999999999,48.74275
63.13083564600679,51.18501,48.67501
63.23083564600679,51.13348,48.61772
63.33083564600679,51.04862,48.546809999999994
63.43083564600679,51.02376,48.51407
63.530835646006786,50.961949999999995,48.4589
63.63083564600679,50.92856,48.41856
63.73083564600679,50.87918,48.36709
63.83083564600679,50.86465999999999,48.357415
63.93083564600679,50.81946,48.339459999999995
64.03083564600678,50.76153333333333,48.2924
64.13083564600679,50.72211,48.276185000000005
64.23083564600678,50.65476000000001,48.24162666666666
64.33083564600678,50.580020000000005,48.21002000000001
64.43083564600678,50.475319999999996,48.16008
64.53083564600678,50.41560000000001,48.100300000000004
64.63083564600679,50.36522,48.04011
64.73083564600678,50.30279,47.98279
64.83083564600678,50.26644000000001,47.93716000000001
64.93083564600678,50.18028666666667,47.870286666666665
65.03083564600678,50.16025,47.8455
65.13083564600679,50.09307,47.78114
65.23083564600678,50.06064,47.740640000000006
65.33083564600678,49.98426000000001,47.66068000000001
65.43083564600678,49.92539,47.60578
65.53083564600678,49.87335,47.5628
65.63083564600679,49.83684,47.520920000000004
65.73083564600678,49.73546999999999,47.38943
65.83083564600678,49.62606,47.30818
65.93083564600678,49.49431500000001,47.18363
66.03083564600678,49.4712,47.1574
66.13083564600679,49.42254,47.122539999999994
